SEXE;AGE;ANNEE;POP
M;56;2034;409027
M;57;2034;396513
M;58;2034;404727
M;59;2034;425108
M;60;2034;442928
M;61;2034;450971
M;62;2034;443669
M;63;2034;430965
M;64;2034;418989
M;65;2034;410221
M;66;2034;402710
M;67;2034;407023
M;68;2034;403177
M;69;2034;400415
M;70;2034;390448
M;71;2034;370660
M;72;2034;362803
M;73;2034;354497
M;74;2034;342735
M;75;2034;327671
M;76;2034;317354
M;77;2034;305187
M;78;2034;291154
M;79;2034;282677
M;80;2034;264843
M;81;2034;259829
M;82;2034;243364
M;83;2034;242094
M;84;2034;224209
M;85;2034;211684
M;86;2034;193293
M;87;2034;169142
M;88;2034;115771
M;89;2034;101310
M;90;2034;87160
M;91;2034;70480
M;92;2034;52787
M;93;2034;44968
M;94;2034;37161
M;95;2034;28206
M;96;2034;20561
M;97;2034;14905
M;98;2034;10187
M;99;2034;19373
M;100;2034;0
M;101;2034;0
M;102;2034;0
M;103;2034;0
M;104;2034;0
M;105;2034;0
M;106;2034;0
M;107;2034;0
M;108;2034;0
F;0;2034;379838
F;1;2034;373711
F;2;2034;374202
F;3;2034;375300
F;4;2034;376797
F;5;2034;378479
F;6;2034;380102
F;7;2034;381973
F;8;2034;383886
F;9;2034;386065
F;10;2034;388568
F;11;2034;391348
F;12;2034;394236
F;13;2034;397149
F;14;2034;400179
F;15;2034;403813
F;16;2034;407431
F;17;2034;409847
F;18;2034;412190
F;19;2034;418174
F;20;2034;411883
F;21;2034;407276
F;22;2034;413540
F;23;2034;417411
F;24;2034;412317
F;25;2034;413111
F;26;2034;410012
F;27;2034;416503
F;28;2034;408858
F;29;2034;408225
F;30;2034;407355
F;31;2034;411067
F;32;2034;419565
F;33;2034;429049
F;34;2034;409864
F;35;2034;409990
F;36;2034;402565
F;37;2034;407430
F;38;2034;405440
F;39;2034;395486
F;40;2034;395157
F;41;2034;414243
F;42;2034;422660
F;43;2034;431438
F;44;2034;432927
F;45;2034;437334
F;46;2034;434844
F;47;2034;441231
F;48;2034;436653
F;49;2034;434936
F;50;2034;425475
F;51;2034;447401
F;52;2034;449722
F;53;2034;451285
F;54;2034;425953
F;55;2034;415010
F;56;2034;414570
F;57;2034;403696
F;58;2034;413496
F;59;2034;432279
F;60;2034;455201
F;61;2034;462390
F;62;2034;457292
F;63;2034;446350
F;64;2034;439494
F;65;2034;436856
F;66;2034;430490
F;67;2034;438672
F;68;2034;436691
F;69;2034;441183
F;70;2034;433222
F;71;2034;415248
F;72;2034;412176
F;73;2034;405670
F;74;2034;399658
F;75;2034;385913
F;76;2034;380359
F;77;2034;371952
F;78;2034;363588
F;79;2034;356943
F;80;2034;343228
F;81;2034;341719
F;82;2034;324239
F;83;2034;326876
F;84;2034;311312
F;85;2034;297071
F;86;2034;278502
F;87;2034;251832
F;88;2034;177789
F;89;2034;162726
F;90;2034;145794
F;91;2034;123017
F;92;2034;98638
F;93;2034;90719
F;94;2034;81639
F;95;2034;67398
F;96;2034;54019
F;97;2034;42874
F;98;2034;32531
F;99;2034;75418
F;100;2034;0
F;101;2034;0
F;102;2034;0
F;103;2034;0
F;104;2034;0
F;105;2034;0
F;106;2034;0
F;107;2034;0
F;108;2034;0
M;0;2035;400937
M;1;2035;394564
M;2;2035;394964
M;3;2035;396097
M;4;2035;397788
M;5;2035;399567
M;6;2035;401005
M;7;2035;402512
M;8;2035;404093
M;9;2035;406056
M;10;2035;408349
M;11;2035;410887
M;12;2035;413668
M;13;2035;416456
M;14;2035;419527
M;15;2035;423567
M;16;2035;427454
M;17;2035;430032
M;18;2035;429668
M;19;2035;428677
M;20;2035;431100
M;21;2035;420780
M;22;2035;412922
M;23;2035;413171
M;24;2035;417061
M;25;2035;410845
M;26;2035;409524
M;27;2035;404345
M;28;2035;410396
M;29;2035;401416
M;30;2035;399751
M;31;2035;398877
M;32;2035;403093
M;33;2035;409652
M;34;2035;419586
M;35;2035;401989
M;36;2035;399359
M;37;2035;393825
M;38;2035;397384
M;39;2035;392318
M;40;2035;383350
M;41;2035;383678
M;42;2035;406417
M;43;2035;412381
M;44;2035;422018
M;45;2035;420149
M;46;2035;423213
M;47;2035;422995
M;48;2035;426040
M;49;2035;423883
M;50;2035;417958
M;51;2035;412310
M;52;2035;434141
M;53;2035;434283
M;54;2035;439050
M;55;2035;414095
M;56;2035;405497
M;57;2035;408442
M;58;2035;395428
M;59;2035;403240
M;60;2035;423190
M;61;2035;440429
M;62;2035;448058
M;63;2035;440457
M;64;2035;427716
M;65;2035;415493
M;66;2035;406479
M;67;2035;398816
M;68;2035;402754
M;69;2035;398613
M;70;2035;395480
M;71;2035;385203
M;72;2035;365237
M;73;2035;356960
M;74;2035;348281
M;75;2035;336072
M;76;2035;320576
M;77;2035;309680
M;78;2035;296902
M;79;2035;282317
M;80;2035;273008
M;81;2035;254505
M;82;2035;248481
M;83;2035;231356
M;84;2035;228760
M;85;2035;210160
M;86;2035;196781
M;87;2035;177905
M;88;2035;153972
M;89;2035;103985
M;90;2035;89606
M;91;2035;75754
M;92;2035;59962
M;93;2035;43872
M;94;2035;36287
M;95;2035;29173
M;96;2035;21489
M;97;2035;15209
M;98;2035;10753
M;99;2035;20162
M;100;2035;0
M;101;2035;0
M;102;2035;0
M;103;2035;0
M;104;2035;0
M;105;2035;0
M;106;2035;0
M;107;2035;0
M;108;2035;0
F;0;2035;381718
F;1;2035;375638
F;2;2035;376200
F;3;2035;377282
F;4;2035;378595
F;5;2035;379947
F;6;2035;381263
F;7;2035;382822
F;8;2035;384351
F;9;2035;386052
F;10;2035;388081
F;11;2035;390520
F;12;2035;393249
F;13;2035;396061
F;14;2035;399036
F;15;2035;402670
F;16;2035;406334
F;17;2035;408839
F;18;2035;409128
F;19;2035;409287
F;20;2035;413967
F;21;2035;407530
F;22;2035;403824
F;23;2035;411492
F;24;2035;416510
F;25;2035;412530
F;26;2035;414396
F;27;2035;412138
F;28;2035;419295
F;29;2035;411993
F;30;2035;411592
F;31;2035;410653
F;32;2035;414341
F;33;2035;422592
F;34;2035;431778
F;35;2035;412329
F;36;2035;412482
F;37;2035;404909
F;38;2035;409541
F;39;2035;406895
F;40;2035;396785
F;41;2035;395911
F;42;2035;414860
F;43;2035;422908
F;44;2035;431862
F;45;2035;433274
F;46;2035;437504
F;47;2035;434868
F;48;2035;441106
F;49;2035;436608
F;50;2035;434734
F;51;2035;425291
F;52;2035;447024
F;53;2035;449334
F;54;2035;450815
F;55;2035;425564
F;56;2035;414766
F;57;2035;414465
F;58;2035;403474
F;59;2035;412862
F;60;2035;431111
F;61;2035;453666
F;62;2035;460794
F;63;2035;455762
F;64;2035;444812
F;65;2035;437802
F;66;2035;434873
F;67;2035;428413
F;68;2035;436281
F;69;2035;434138
F;70;2035;438100
F;71;2035;429811
F;72;2035;411493
F;73;2035;408154
F;74;2035;401347
F;75;2035;394988
F;76;2035;380780
F;77;2035;374698
F;78;2035;365704
F;79;2035;356723
F;80;2035;349232
F;81;2035;334625
F;82;2035;332023
F;83;2035;313755
F;84;2035;315066
F;85;2035;298461
F;86;2035;283166
F;87;2035;263560
F;88;2035;236418
F;89;2035;165206
F;90;2035;149540
F;91;2035;132265
F;92;2035;109913
F;93;2035;86597
F;94;2035;77988
F;95;2035;68578
F;96;2035;55178
F;97;2035;43005
F;98;2035;33255
F;99;2035;76980
F;100;2035;0
F;101;2035;0
F;102;2035;0
F;103;2035;0
F;104;2035;0
F;105;2035;0
F;106;2035;0
F;107;2035;0
F;108;2035;0
M;0;2036;402943
M;1;2036;396544
M;2;2036;396994
M;3;2036;398203
M;4;2036;399875
M;5;2036;401463
M;6;2036;402553
M;7;2036;403739
M;8;2036;404995
M;9;2036;406553
M;10;2036;408343
M;11;2036;410384
M;12;2036;412811
M;13;2036;415431
M;14;2036;418399
M;15;2036;422378
M;16;2036;426270
M;17;2036;428900
M;18;2036;428629
M;19;2036;425453
M;20;2036;421834
M;21;2036;422907
M;22;2036;412902
M;23;2036;406790
M;24;2036;408819
M;25;2036;414412
M;26;2036;409622
M;27;2036;409588
M;28;2036;405536
M;29;2036;412480
M;30;2036;404096
M;31;2036;402713
M;32;2036;401846
M;33;2036;406065
M;34;2036;412465
M;35;2036;422222
M;36;2036;404776
M;37;2036;401909
M;38;2036;396131
M;39;2036;399051
M;40;2036;393899
M;41;2036;384522
M;42;2036;384676
M;43;2036;407034
M;44;2036;413023
M;45;2036;422286
M;46;2036;420339
M;47;2036;423378
M;48;2036;423243
M;49;2036;426204
M;50;2036;423942
M;51;2036;418004
M;52;2036;412268
M;53;2036;433949
M;54;2036;433894
M;55;2036;438700
M;56;2036;413716
M;57;2036;404976
M;58;2036;407359
M;59;2036;394041
M;60;2036;401497
M;61;2036;420873
M;62;2036;437660
M;63;2036;444904
M;64;2036;437233
M;65;2036;424250
M;66;2036;411809
M;67;2036;402659
M;68;2036;394746
M;69;2036;398324
M;70;2036;393838
M;71;2036;390318
M;72;2036;379726
M;73;2036;359517
M;74;2036;350872
M;75;2036;341692
M;76;2036;328988
M;77;2036;313022
M;78;2036;301483
M;79;2036;288112
M;80;2036;272886
M;81;2036;262600
M;82;2036;243483
M;83;2036;236339
M;84;2036;218711
M;85;2036;214564
M;86;2036;195495
M;87;2036;181264
M;88;2036;162109
M;89;2036;138513
M;90;2036;92086
M;91;2036;77990
M;92;2036;64560
M;93;2036;49936
M;94;2036;35462
M;95;2036;28535
M;96;2036;22266
M;97;2036;15922
M;98;2036;10993
M;99;2036;21131
M;100;2036;0
M;101;2036;0
M;102;2036;0
M;103;2036;0
M;104;2036;0
M;105;2036;0
M;106;2036;0
M;107;2036;0
M;108;2036;0
F;0;2036;383623
F;1;2036;377520
F;2;2036;378128
F;3;2036;379281
F;4;2036;380578
F;5;2036;381746
F;6;2036;382732
F;7;2036;383984
F;8;2036;385200
F;9;2036;386517
F;10;2036;388068
F;11;2036;390033
F;12;2036;392421
F;13;2036;395075
F;14;2036;397948
F;15;2036;401527
F;16;2036;405192
F;17;2036;407743
F;18;2036;408121
F;19;2036;406226
F;20;2036;405082
F;21;2036;409615
F;22;2036;404079
F;23;2036;401779
F;24;2036;410593
F;25;2036;416724
F;26;2036;413817
F;27;2036;416524
F;28;2036;414932
F;29;2036;422431
F;30;2036;415362
F;31;2036;414891
F;32;2036;413930
F;33;2036;417371
F;34;2036;425325
F;35;2036;434241
F;36;2036;414824
F;37;2036;414827
F;38;2036;407024
F;39;2036;410999
F;40;2036;408194
F;41;2036;397543
F;42;2036;396543
F;43;2036;415119
F;44;2036;423345
F;45;2036;432218
F;46;2036;433456
F;47;2036;437536
F;48;2036;434760
F;49;2036;441068
F;50;2036;436418
F;51;2036;434553
F;52;2036;424960
F;53;2036;446657
F;54;2036;448886
F;55;2036;450404
F;56;2036;425320
F;57;2036;414683
F;58;2036;414243
F;59;2036;402889
F;60;2036;411773
F;61;2036;429676
F;62;2036;452132
F;63;2036;459291
F;64;2036;454231
F;65;2036;443142
F;66;2036;435862
F;67;2036;432826
F;68;2036;426132
F;69;2036;433792
F;70;2036;431171
F;71;2036;434730
F;72;2036;426021
F;73;2036;407565
F;74;2036;403904
F;75;2036;396766
F;76;2036;389864
F;77;2036;375244
F;78;2036;368553
F;79;2036;358835
F;80;2036;349052
F;81;2036;340535
F;82;2036;325152
F;83;2036;321363
F;84;2036;302433
F;85;2036;302133
F;86;2036;284562
F;87;2036;268062
F;88;2036;247541
F;89;2036;219967
F;90;2036;151893
F;91;2036;135742
F;92;2036;118267
F;93;2036;96583
F;94;2036;74567
F;95;2036;65624
F;96;2036;56245
F;97;2036;44005
F;98;2036;33419
F;99;2036;78730
F;100;2036;0
F;101;2036;0
F;102;2036;0
F;103;2036;0
F;104;2036;0
F;105;2036;0
F;106;2036;0
F;107;2036;0
F;108;2036;0
M;0;2037;404882
M;1;2037;398552
M;2;2037;398975
M;3;2037;400233
M;4;2037;401982
M;5;2037;403551
M;6;2037;404449
M;7;2037;405287
M;8;2037;406223
M;9;2037;407456
M;10;2037;408841
M;11;2037;410379
M;12;2037;412309
M;13;2037;414575
M;14;2037;417375
M;15;2037;421251
M;16;2037;425082
M;17;2037;427718
M;18;2037;427500
M;19;2037;424417
M;20;2037;418614
M;21;2037;413648
M;22;2037;415033
M;23;2037;406774
M;24;2037;402445
M;25;2037;406178
M;26;2037;413192
M;27;2037;409691
M;28;2037;410782
M;29;2037;407627
M;30;2037;415161
M;31;2037;407062
M;32;2037;405686
M;33;2037;404824
M;34;2037;408886
M;35;2037;415111
M;36;2037;425006
M;37;2037;407331
M;38;2037;404218
M;39;2037;397808
M;40;2037;400637
M;41;2037;395073
M;42;2037;385531
M;43;2037;385326
M;44;2037;407696
M;45;2037;413317
M;46;2037;422491
M;47;2037;420528
M;48;2037;423647
M;49;2037;423436
M;50;2037;426284
M;51;2037;424004
M;52;2037;417979
M;53;2037;412171
M;54;2037;433602
M;55;2037;433605
M;56;2037;438280
M;57;2037;413212
M;58;2037;403960
M;59;2037;405973
M;60;2037;392403
M;61;2037;399364
M;62;2037;418294
M;63;2037;434656
M;64;2037;441740
M;65;2037;433791
M;66;2037;420596
M;67;2037;408048
M;68;2037;398666
M;69;2037;390524
M;70;2037;393687
M;71;2037;388842
M;72;2037;384923
M;73;2037;373946
M;74;2037;353553
M;75;2037;344411
M;76;2037;334680
M;77;2037;321438
M;78;2037;304943
M;79;2037;292775
M;80;2037;278717
M;81;2037;262715
M;82;2037;251482
M;83;2037;231683
M;84;2037;223546
M;85;2037;205238
M;86;2037;199735
M;87;2037;180216
M;88;2037;165322
M;89;2037;145994
M;90;2037;122868
M;91;2037;80261
M;92;2037;66574
M;93;2037;53869
M;94;2037;40444
M;95;2037;27933
M;96;2037;21816
M;97;2037;16525
M;98;2037;11529
M;99;2037;22000
M;100;2037;0
M;101;2037;0
M;102;2037;0
M;103;2037;0
M;104;2037;0
M;105;2037;0
M;106;2037;0
M;107;2037;0
M;108;2037;0
F;0;2037;385467
F;1;2037;379427
F;2;2037;380011
F;3;2037;381209
F;4;2037;382577
F;5;2037;383729
F;6;2037;384531
F;7;2037;385453
F;8;2037;386362
F;9;2037;387367
F;10;2037;388534
F;11;2037;390021
F;12;2037;391935
F;13;2037;394247
F;14;2037;396963
F;15;2037;400440
F;16;2037;404050
F;17;2037;406602
F;18;2037;407026
F;19;2037;405221
F;20;2037;402023
F;21;2037;400732
F;22;2037;406165
F;23;2037;402035
F;24;2037;400883
F;25;2037;410809
F;26;2037;418012
F;27;2037;415946
F;28;2037;419319
F;29;2037;418070
F;30;2037;425800
F;31;2037;418663
F;32;2037;418169
F;33;2037;416962
F;34;2037;420107
F;35;2037;427793
F;36;2037;436734
F;37;2037;417172
F;38;2037;416943
F;39;2037;408487
F;40;2037;412301
F;41;2037;408952
F;42;2037;398180
F;43;2037;396818
F;44;2037;415567
F;45;2037;423715
F;46;2037;432410
F;47;2037;433501
F;48;2037;437437
F;49;2037;434741
F;50;2037;440886
F;51;2037;436249
F;52;2037;434225
F;53;2037;424641
F;54;2037;446232
F;55;2037;448497
F;56;2037;450137
F;57;2037;425238
F;58;2037;414483
F;59;2037;413658
F;60;2037;401852
F;61;2037;410422
F;62;2037;428248
F;63;2037;450695
F;64;2037;457788
F;65;2037;452568
F;66;2037;441226
F;67;2037;433860
F;68;2037;430577
F;69;2037;423761
F;70;2037;430894
F;71;2037;427925
F;72;2037;430983
F;73;2037;422055
F;74;2037;403415
F;75;2037;399401
F;76;2037;391737
F;77;2037;384336
F;78;2037;369233
F;79;2037;361793
F;80;2037;351159
F;81;2037;340399
F;82;2037;330957
F;83;2037;314738
F;84;2037;309845
F;85;2037;290038
F;86;2037;288142
F;87;2037;269462
F;88;2037;251862
F;89;2037;230430
F;90;2037;202491
F;91;2037;137954
F;92;2037;121455
F;93;2037;104010
F;94;2037;83246
F;95;2037;62853
F;96;2037;53917
F;97;2037;44934
F;98;2037;34258
F;99;2037;80210
F;100;2037;0
F;101;2037;0
F;102;2037;0
F;103;2037;0
F;104;2037;0
F;105;2037;0
F;106;2037;0
F;107;2037;0
F;108;2037;0
M;0;2038;406602
M;1;2038;400494
M;2;2038;400985
M;3;2038;402215
M;4;2038;404012
M;5;2038;405658
M;6;2038;406538
M;7;2038;407184
M;8;2038;407771
M;9;2038;408684
M;10;2038;409744
M;11;2038;410877
M;12;2038;412305
M;13;2038;414074
M;14;2038;416520
M;15;2038;420228
M;16;2038;423957
M;17;2038;426532
M;18;2038;426320
M;19;2038;423292
M;20;2038;417583
M;21;2038;410433
M;22;2038;405781
M;23;2038;408909
M;24;2038;402433
M;25;2038;399810
M;26;2038;404966
M;27;2038;413264
M;28;2038;410890
M;29;2038;412877
M;30;2038;410315
M;31;2038;418128
M;32;2038;410039
M;33;2038;408668
M;34;2038;407652
M;35;2038;411540
M;36;2038;417905
M;37;2038;427558
M;38;2038;409645
M;39;2038;405899
M;40;2038;399404
M;41;2038;401816
M;42;2038;396084
M;43;2038;386191
M;44;2038;386023
M;45;2038;408011
M;46;2038;413550
M;47;2038;422695
M;48;2038;420823
M;49;2038;423863
M;50;2038;423547
M;51;2038;426369
M;52;2038;423996
M;53;2038;417900
M;54;2038;411924
M;55;2038;433357
M;56;2038;433250
M;57;2038;437732
M;58;2038;412213
M;59;2038;402643
M;60;2038;404336
M;61;2038;390380
M;62;2038;396977
M;63;2038;415487
M;64;2038;431648
M;65;2038;438360
M;66;2038;430161
M;67;2038;416865
M;68;2038;404116
M;69;2038;394523
M;70;2038;386104
M;71;2038;388834
M;72;2038;383618
M;73;2038;379225
M;74;2038;367914
M;75;2038;347216
M;76;2038;337528
M;77;2038;327197
M;78;2038;313352
M;79;2038;296349
M;80;2038;283455
M;81;2038;268568
M;82;2038;251830
M;83;2038;239556
M;84;2038;219247
M;85;2038;209909
M;86;2038;191164
M;87;2038;184274
M;88;2038;164509
M;89;2038;149042
M;90;2038;129666
M;91;2038;107270
M;92;2038;68623
M;93;2038;55653
M;94;2038;43710
M;95;2038;31923
M;96;2038;21392
M;97;2038;16218
M;98;2038;11987
M;99;2038;23010
M;100;2038;0
M;101;2038;0
M;102;2038;0
M;103;2038;0
M;104;2038;0
M;105;2038;0
M;106;2038;0
M;107;2038;0
M;108;2038;0
F;0;2038;387101
F;1;2038;381274
F;2;2038;381919
F;3;2038;383093
F;4;2038;384506
F;5;2038;385729
F;6;2038;386514
F;7;2038;387253
F;8;2038;387832
F;9;2038;388529
F;10;2038;389384
F;11;2038;390487
F;12;2038;391923
F;13;2038;393762
F;14;2038;396136
F;15;2038;399456
F;16;2038;402964
F;17;2038;405461
F;18;2038;405886
F;19;2038;404127
F;20;2038;401019
F;21;2038;397675
F;22;2038;397284
F;23;2038;404122
F;24;2038;401140
F;25;2038;401102
F;26;2038;412099
F;27;2038;420143
F;28;2038;418743
F;29;2038;422459
F;30;2038;421442
F;31;2038;429102
F;32;2038;421943
F;33;2038;421203
F;34;2038;419701
F;35;2038;422579
F;36;2038;430290
F;37;2038;439080
F;38;2038;419292
F;39;2038;418407
F;40;2038;409794
F;41;2038;413062
F;42;2038;409589
F;43;2038;398461
F;44;2038;397284
F;45;2038;415950
F;46;2038;423922
F;47;2038;432466
F;48;2038;433416
F;49;2038;437427
F;50;2038;434578
F;51;2038;440726
F;52;2038;435934
F;53;2038;433909
F;54;2038;424266
F;55;2038;445867
F;56;2038;448253
F;57;2038;450029
F;58;2038;425039
F;59;2038;413921
F;60;2038;412620
F;61;2038;400556
F;62;2038;409081
F;63;2038;426923
F;64;2038;449262
F;65;2038;456155
F;66;2038;450658
F;67;2038;439249
F;68;2038;431659
F;69;2038;428239
F;70;2038;420990
F;71;2038;427722
F;72;2038;424309
F;73;2038;427063
F;74;2038;417865
F;75;2038;399020
F;76;2038;394457
F;77;2038;386312
F;78;2038;378332
F;79;2038;362617
F;80;2038;354233
F;81;2038;342499
F;82;2038;330869
F;83;2038;320426
F;84;2038;303490
F;85;2038;297231
F;86;2038;276635
F;87;2038;272937
F;88;2038;253261
F;89;2038;234549
F;90;2038;212237
F;91;2038;184128
F;92;2038;123512
F;93;2038;106892
F;94;2038;89729
F;95;2038;70243
F;96;2038;51730
F;97;2038;43150
F;98;2038;35045
F;99;2038;82013
F;100;2038;0
F;101;2038;0
F;102;2038;0
F;103;2038;0
F;104;2038;0
F;105;2038;0
F;106;2038;0
F;107;2038;0
F;108;2038;0
M;0;2039;407996
M;1;2039;402217
M;2;2039;402928
M;3;2039;404226
M;4;2039;405995
M;5;2039;407689
M;6;2039;408646
M;7;2039;409273
M;8;2039;409669
M;9;2039;410232
M;10;2039;410973
M;11;2039;411781
M;12;2039;412803
M;13;2039;414070
M;14;2039;416020
M;15;2039;419374
M;16;2039;422935
M;17;2039;425409
M;18;2039;425137
M;19;2039;422115
M;20;2039;416461
M;21;2039;409406
M;22;2039;402570
M;23;2039;399664
M;24;2039;404572
M;25;2039;399803
M;26;2039;398604
M;27;2039;405045
M;28;2039;414467
M;29;2039;412989
M;30;2039;415568
M;31;2039;413289
M;32;2039;421107
M;33;2039;413025
M;34;2039;411500
M;35;2039;410313
M;36;2039;414343
M;37;2039;420468
M;38;2039;429869
M;39;2039;411331
M;40;2039;407499
M;41;2039;400594
M;42;2039;402832
M;43;2039;396746
M;44;2039;386900
M;45;2039;386376
M;46;2039;408267
M;47;2039;413785
M;48;2039;423007
M;49;2039;421066
M;50;2039;423998
M;51;2039;423665
M;52;2039;426386
M;53;2039;423935
M;54;2039;417673
M;55;2039;411786
M;56;2039;433048
M;57;2039;432770
M;58;2039;436688
M;59;2039;410914
M;60;2039;401078
M;61;2039;402313
M;62;2039;388107
M;63;2039;394370
M;64;2039;412685
M;65;2039;428431
M;66;2039;434794
M;67;2039;426455
M;68;2039;412963
M;69;2039;400036
M;70;2039;390184
M;71;2039;381478
M;72;2039;383756
M;73;2039;378095
M;74;2039;373276
M;75;2039;361499
M;76;2039;340458
M;77;2039;330174
M;78;2039;319172
M;79;2039;304740
M;80;2039;287138
M;81;2039;273369
M;82;2039;257687
M;83;2039;240132
M;84;2039;226962
M;85;2039;205983
M;86;2039;195653
M;87;2039;176484
M;88;2039;168365
M;89;2039;148456
M;90;2039;132529
M;91;2039;113362
M;92;2039;91889
M;93;2039;57472
M;94;2039;45237
M;95;2039;34566
M;96;2039;24494
M;97;2039;15929
M;98;2039;11786
M;99;2039;24064
M;100;2039;0
M;101;2039;0
M;102;2039;0
M;103;2039;0
M;104;2039;0
M;105;2039;0
M;106;2039;0
M;107;2039;0
M;108;2039;0
F;0;2039;388424
F;1;2039;382910
F;2;2039;383767
F;3;2039;385001
F;4;2039;386390
F;5;2039;387658
F;6;2039;388515
F;7;2039;389236
F;8;2039;389632
F;9;2039;390000
F;10;2039;390547
F;11;2039;391338
F;12;2039;392390
F;13;2039;393750
F;14;2039;395651
F;15;2039;398629
F;16;2039;401981
F;17;2039;404376
F;18;2039;404746
F;19;2039;402988
F;20;2039;399927
F;21;2039;396672
F;22;2039;394229
F;23;2039;395243
F;24;2039;403228
F;25;2039;401360
F;26;2039;402395
F;27;2039;414232
F;28;2039;422941
F;29;2039;421885
F;30;2039;425832
F;31;2039;424746
F;32;2039;432383
F;33;2039;424979
F;34;2039;423944
F;35;2039;422175
F;36;2039;425081
F;37;2039;432641
F;38;2039;441197
F;39;2039;420759
F;40;2039;419715
F;41;2039;410561
F;42;2039;413702
F;43;2039;409870
F;44;2039;398932
F;45;2039;397686
F;46;2039;416170
F;47;2039;423994
F;48;2039;432392
F;49;2039;433421
F;50;2039;437274
F;51;2039;434439
F;52;2039;440420
F;53;2039;435632
F;54;2039;433537
F;55;2039;423954
F;56;2039;445648
F;57;2039;448170
F;58;2039;449803
F;59;2039;424478
F;60;2039;412908
F;61;2039;411322
F;62;2039;399273
F;63;2039;407848
F;64;2039;425608
F;65;2039;447702
F;66;2039;454276
F;67;2039;448688
F;68;2039;437074
F;69;2039;429372
F;70;2039;425503
F;71;2039;417955
F;72;2039;424184
F;73;2039;420528
F;74;2039;422922
F;75;2039;413427
F;76;2039;394192
F;77;2039;389123
F;78;2039;380419
F;79;2039;371720
F;80;2039;355211
F;81;2039;345695
F;82;2039;332960
F;83;2039;320389
F;84;2039;309046
F;85;2039;291173
F;86;2039;283584
F;87;2039;262072
F;88;2039;256617
F;89;2039;235942
F;90;2039;216132
F;91;2039;193105
F;92;2039;165038
F;93;2039;108781
F;94;2039;92293
F;95;2039;75791
F;96;2039;57877
F;97;2039;41472
F;98;2039;33717
F;99;2039;84025
F;100;2039;0
F;101;2039;0
F;102;2039;0
F;103;2039;0
F;104;2039;0
F;105;2039;0
F;106;2039;0
F;107;2039;0
F;108;2039;0
M;0;2040;409058
M;1;2040;403613
M;2;2040;404652
M;3;2040;406170
M;4;2040;408007
M;5;2040;409673
M;6;2040;410677
M;7;2040;411382
M;8;2040;411758
M;9;2040;412131
M;10;2040;412521
M;11;2040;413010
M;12;2040;413708
M;13;2040;414569
M;14;2040;416017
M;15;2040;418875
M;16;2040;422083
M;17;2040;424389
M;18;2040;424017
M;19;2040;420935
M;20;2040;415288
M;21;2040;408288
M;22;2040;401547
M;23;2040;396457
M;24;2040;395334
M;25;2040;401945
M;26;2040;398602
M;27;2040;398690
M;28;2040;406255
M;29;2040;416570
M;30;2040;415685
M;31;2040;418545
M;32;2040;416275
M;33;2040;424095
M;34;2040;415861
M;35;2040;414165
M;36;2040;413122
M;37;2040;416915
M;38;2040;422791
M;39;2040;431552
M;40;2040;412937
M;41;2040;408693
M;42;2040;401621
M;43;2040;403500
M;44;2040;397457
M;45;2040;387265
M;46;2040;386672
M;47;2040;408526
M;48;2040;414129
M;49;2040;423268
M;50;2040;421230
M;51;2040;424142
M;52;2040;423718
M;53;2040;426352
M;54;2040;423728
M;55;2040;417556
M;56;2040;411590
M;57;2040;432615
M;58;2040;431795
M;59;2040;435341
M;60;2040;409367
M;61;2040;399131
M;62;2040;400040
M;63;2040;385619
M;64;2040;391777
M;65;2040;409684
M;66;2040;425035
